Symbol	MOLM-13	MV4-11	HL-60	OCI-AML2	OCI-AML3	HT1080_ENCODE	HT29_GSE41586
MLX	36.41894428	61.40179049	36.07502179	45.80609875	55.33541954	17.33857783	21.79933937
MLXIP	8.256958526	5.990530096	7.703507177	9.412404428	5.051527288	3.678584856	12.45868512
MLXIPL	4.191952571	4.946571522	0.255906564	0.020524261	1.626152783	0.005715764	1.030428987
MLYCD	5.856234444	4.789105024	7.622961446	4.955850715	6.159054191	2.134656724	4.664819583
MMAA	1.407159792	0.968067897	1.028094959	1.36877803	0.851824872	0.972174416	1.27017787
MMAB	12.50360496	6.952470576	17.28602452	10.72051147	7.873912638	6.987270678	7.148622418
MMACHC	7.895858239	4.36081595	11.25201869	6.924828083	4.180894275	7.008451135	2.232297896
MMADHC	66.21377145	69.22544922	83.25028647	74.26855919	63.7961471	88.52633623	45.316457
MMD	5.220060211	3.769642952	3.846244883	5.524695766	4.484844523	2.158253564	2.49918404
MMD2	0.198353647	0.190872669	0.164538673	0.275797358	0.148780619	0.302198864	0.600669288
MME	0	0	0.003827196	0	0	55.05459964	0.002864112
MMEL1	0.105616797	0.018588906	0.008734155	0	0.011108968	0	0.68690388
MMGT1	9.550604083	11.30402533	11.05586754	10.54648966	10.80785499	7.73013198	9.099592559
MMP1	0	0.56049366	0.075066404	0.109445158	1.965075454	4.494133737	0.106892786
MMP10	0	0.026610843	0.026057803	0	0.01686451	0	0.01151232
MMP11	0.069986587	0.348607143	0	0.070195218	0.78912632	0.00830358	0.120695667
MMP12	0	0.218335285	0.014907868	0.048945616	0.77119071	0	0
MMP13	0	0.068362921	0	0	0.446378891	0.286072207	0.141903328
MMP14	46.58844529	7.024188483	2.767637538	135.0044625	99.72066105	278.7901257	0.727389299
MMP15	0.730082394	0.777414816	0.561281587	0.123046522	0.904727437	1.94330721	9.666500456
MMP16	0	0	0	0.00346356	0	6.689904123	0
MMP17	10.89668288	6.93856855	15.02835576	7.417119647	9.334030851	7.932864494	0
MMP19	0.490288398	0.116186192	0.217260117	0.44173177	0.164929605	0.248335824	0.023638893
MMP2	1.340029631	57.67019118	22.56399732	4.880475742	54.23139662	29.85275456	0.056480221
MMP20	0	0	0	0	0	0	0
MMP21	0.02860097	0.062875323	0.038479269	0.059592985	0.012598983	0.006671497	0.076612875
MMP23A	0	0.434779151	0	0.057696531	0.667113708	0.087821494	0.390078998
MMP23B	0.139922272	0.192154686	0	0	0.079263314	0	0.415599447
MMP24	0.122555352	0.130064148	0.062308058	0.053910218	0.143767687	0.297385571	2.153815439
MMP24-AS1	26.61516726	18.89149418	23.69876255	19.75259584	21.18492042	12.67809014	11.98217892
MMP25	0.41875135	1.194342091	9.304416038	5.638206547	0.609062648	0.210860411	0.483349449
MMP25-AS1	3.091229965	4.41753161	3.836729474	5.869507356	3.005385405	0.130406305	2.344775784
MMP26	0	0	0	0	0	0	0
MMP27	0	0	0	0	0	0	0
MMP28	0.010852596	0	0	0	0	0.039000622	0.439401877
MMP3	0	0	0	0	0	7.52321514	0.009448863
MMP7	0	0	0	0.063787621	0	0.005996077	8.063074467
MMP8	0	0.122545707	0.037745671	0.117179431	0.896278611	0.078912976	0
MMP9	0.111545856	16.8118234	8.906504274	1.611915003	4.596392372	12.35746503	0
MMRN1	0	0	0.005280258	34.8281098	0.005621503	0	0
MMRN2	0.025646586	0.095813986	0.017953179	0.06306775	0.064710923	0.398654704	12.9705364
MMS19	23.26549758	29.81932044	32.33213987	21.6542786	31.4362536	44.65863976	13.05940367
MMS22L	7.907821443	5.303957722	5.572866264	7.785996995	5.179866168	4.914443202	0.851596531
MN1	0.040407778	0.018099847	0.029612352	0.017027894	0.017553474	0.324097464	0.009457516
MNAT1	18.25882932	11.64066496	18.14141444	23.72002646	14.50398099	24.32534636	4.558836317
MND1	40.29122026	23.92434902	35.08606081	39.90554249	31.85313957	11.34649021	0.519166546
MNDA	37.41416638	151.3806844	218.5718863	94.89295233	229.3215978	0	0
MNS1	3.74306915	1.796648234	2.860697867	3.864863751	3.442140649	1.428701005	1.040216374
MNT	7.168723445	8.255808994	5.595660887	8.382464186	5.632089528	2.188347098	4.636208959
MNX1	0	0.0158282	0	0	0	0.10069759	7.858529566
MNX1-AS1	0	0	0	0	0	0.035696201	5.681301937
MOAP1	7.073487034	14.85195438	10.08636925	8.710252567	14.0480014	12.94656928	7.634896703
MOB1A	45.89523582	63.97569642	68.18863833	60.68172148	75.84223019	97.70083569	19.71745516
MOB1B	4.487765072	10.46504051	2.065223996	5.948614618	8.892242972	2.685179782	2.425073619
MOB2	12.64491245	10.43803292	12.90323282	10.16684608	9.516401022	20.5134734	16.05672228
MOB3A	90.18692326	89.36421979	52.32771006	82.3449568	67.64843863	9.930815116	4.413950387
MOB3B	0.588275603	1.217837949	0.039610789	0.105459733	1.009455865	1.462555643	0.863692294
MOB3C	4.116398776	5.159557585	2.699816008	2.543824788	3.696634631	2.739191777	8.338180139
MOB4	9.997334562	16.87566239	14.22691746	12.40539903	17.23739151	10.64041844	6.620906302
MOBP	0.23770349	0.355992698	0.187100983	0.315890598	0.2048049	0.306460383	0.730728451
MOCOS	0.028575131	0.420153449	0	0	0.920069063	13.71427747	12.94391823
MOCS1	0.006230936	1.75234394	0	0	1.571063464	8.239036186	0.030377274
MOCS2	7.859527464	8.30009435	5.438578122	8.442602886	9.289576254	11.93373535	3.536999
MOCS3	4.528248142	4.780141779	5.466297626	3.561269677	4.403694562	12.75578848	4.225678536
MOG	0.481494099	0.243352391	0.207672278	0.23165758	0.216766086	0.389462467	0.662777691
MOGAT1	0.028517382	0	0	0	0.023906467	0	0.020061817
MOGAT2	0	0	0	0	0	0	0
MOGAT3	0.344002114	0.536051356	0.147838572	0.24467097	0.411687288	1.606231083	7.188747747
MOGS	41.59685167	45.49803903	50.95563806	41.11592445	43.22231193	33.37677633	15.42442823
MOK	1.355415923	0.809838701	0.916176541	24.49980606	0.807771494	11.18194916	4.628103342
MON1A	7.764179591	8.067851545	5.810055204	5.487086859	6.996011868	13.86509363	2.759016628
MON1B	16.36227797	14.04923324	17.40782254	15.75807798	12.88473453	6.687430495	12.02660262
MON2	3.742911891	3.864353887	4.039139184	3.657318144	4.127082805	2.668639356	2.589544395
MORC1	0.014483766	0.432617884	0	0.08722816	0.221224711	0.024110506	0
MORC2	10.98526294	21.99951902	11.11412874	8.471711943	19.14772658	12.36209463	10.38375875
MORC2-AS1	0.436939049	1.281782484	1.061684644	1.327491765	0.820006436	2.446145081	2.571870673
MORC3	13.7377716	15.6222629	15.33183365	11.48613386	16.79022003	9.780941795	3.448683692
MORC4	0.020215141	0.30291438	0	0.017440364	0.124439101	6.780502878	7.298459462
MORF4L1	152.0179788	243.1342743	143.2165038	164.3943008	242.7195467	85.9054076	124.1984392
MORF4L2	89.39230834	119.5605287	117.1215222	97.02681369	132.7958627	171.2432416	81.42562416
MORF4L2-AS1	0.376369168	0.270178817	0.298216649	0.217205256	0.222297392	0.180284478	0.384591338
MORN1	0.970945377	1.372364269	0.696804194	0.858015936	1.596774202	3.235273624	4.882634715
MORN2	11.01100686	7.095259592	14.30984109	5.025820388	9.129231204	5.942804327	6.014558426
MORN3	0.287129552	0.292370776	0.362621549	0.127509803	0.142585994	0.106355182	0.150978016
MORN4	1.190575404	0.926063605	0.688792289	0.551710688	2.022721403	1.993464597	2.686657106
MORN5	0	0	0.047752716	0	0	0.014536677	0
MOS	0	0	0	0	0	0	0
MOSPD1	4.272323728	3.647165828	4.080209523	4.95579296	3.560133826	5.851755804	4.878932061
MOSPD2	5.085323254	4.72915988	6.221149582	6.243385852	6.090855563	3.142159158	1.91331271
MOSPD3	37.08445224	53.09895832	48.30744698	40.1232917	47.41127305	4.132894134	3.044179524
MOV10	5.450538015	24.20804939	2.897614483	5.374173393	23.85118643	13.51994643	13.68928149
MOV10L1	0	0	0	0	0	0	0.031775816
MOXD1	0	0.007372421	0.356024893	0	0.01694581	3.503569093	0
MOXD2P	0	0	0	0.016135377	0	0	0.027789557
MPC1	93.70015369	25.7563014	55.8890229	42.74809461	23.82115534	21.57221184	10.76154745
MPC1L	0	0	0	0	0	0	0.039446014
MPC2	22.23362096	20.47255833	21.17093724	30.26511133	21.01662968	18.41497835	7.355351191
MPDU1	43.85891061	54.53973877	16.8664431	43.12349744	61.65779209	62.84211608	10.84112644
MPDZ	0	0.03340216	0	0	0.003668094	6.136119358	0
MPEG1	0.668793272	0.172861772	1.359667706	10.24119996	0.251962435	0.052552505	0.096334496
MPG	63.725415	69.94515574	56.6149995	70.91407383	83.6601278	97.1903662	34.26720455
MPHOSPH10	25.52906576	28.02276177	37.73680657	21.09033743	32.15733329	12.05276235	11.35356777
MPHOSPH6	41.05358698	30.25622468	49.73217007	38.34513277	35.7347619	16.20834651	13.79936627
MPHOSPH8	20.06674876	14.19390184	17.40031826	12.24170335	14.41120832	5.583074252	24.22949781
MPHOSPH9	8.092360698	10.78267299	11.49729067	11.53177505	12.52537052	8.520794719	2.923990845
MPI	16.14335112	16.98150544	10.74681698	19.00830713	19.16433556	15.1012776	6.826156251
MPL	0.420014527	0.474904231	0.417776549	0.333113824	0.405764439	0.69412779	2.015229743
MPLKIP	56.18208154	30.15649456	47.64768427	39.93958141	33.31339729	26.80842486	14.56763069
MPND	10.2857815	5.309262035	8.155054504	0.08782561	7.055499298	0.852758775	1.980403814
MPO	39.7323706	0.682887688	1644.389494	14.79590758	1.070843843	0	0.020304416
MPP1	24.0734518	10.04078736	27.57048203	17.04184411	12.34416999	10.3550742	0.14957158
MPP2	0.132398825	0.95126302	0.028701342	0.05602623	0.599083014	0.173822516	0.00760645
MPP3	1.686346999	1.05752617	0.691104842	3.4163775	0.886257558	2.955254607	2.419262388
MPP4	0	0.027781442	0	0	0.021285591	15.47193455	0
MPP5	3.512147662	3.674735908	1.211111009	2.415297607	3.405128084	11.88153283	4.113487414
MPP6	3.616526389	5.596376515	3.523177883	2.717694125	4.956945697	4.310510635	1.463259895
MPP7	0.138203791	0.912920833	0.399163966	1.389441254	1.881631938	0.361276059	0.897390828
MPPE1	6.139565913	4.473766384	9.318810604	9.685647587	4.080603855	3.555580677	5.340414076
MPPED1	0.052358259	0	0.046171044	0.142671354	0	0	0
MPPED2	0.103202853	0.07801959	0.0605888	0.064637247	0.033768387	0.074750575	0.310837799
MPRIP	7.828596835	31.38807988	4.242765961	12.45867985	24.62404636	37.88145901	16.78645539
MPST	53.212571	43.54758581	39.12659359	34.42561708	45.29180006	68.61814174	24.82126576
MPV17	44.95430178	41.02437775	41.41966463	41.53937352	38.65413123	32.84513325	11.80174569
MPV17L	2.266705872	2.036808612	0.352489609	1.647812235	2.858166519	0.454078968	2.130669441
MPV17L2	20.27891734	13.88727775	20.07359402	14.46196964	10.10138141	12.11884042	9.895796711
MPZ	2.794116279	2.133184531	9.258475725	7.9494315	1.696610241	0.883191207	0.073523289
MPZL1	4.385085289	10.97048909	3.355012818	2.758701386	10.99799401	19.77520377	9.505842161
MPZL2	0.029142392	0.008472673	0.051412047	0.273934231	0.02816538	1.595975048	7.333960376
MPZL3	1.301327185	0.368021421	1.909731471	1.517966184	0.695306999	1.100602818	12.60184644
MR1	4.516737935	4.912655361	3.147234864	8.061953726	4.025409279	0.653524274	1.113237105
MRAP	0.245030234	0.140728053	0.224707141	0	0.213269287	0.297603025	0.339413561
MRAP2	0.012756312	0.010371738	0.012348078	0.17563447	0.010693771	0.341419241	2.610231805
MRAS	6.949728047	13.47245808	7.212741239	8.982207427	22.48429239	0.302232088	0.315653685
MRC1	0	0	0.005036522	0.00850109	0.005362015	0.010393518	0.002021611
MRC2	47.93131061	79.81893603	20.64028188	47.42122436	101.9101071	27.51624548	0.16164778
MRE11A	13.7701011	14.15911558	12.79539006	12.96172573	17.45420568	5.847065329	3.342967906
MREG	1.599946159	0.80071314	0.506009297	1.818838301	1.104664547	6.94560808	2.530782782
MRFAP1	75.53363851	79.66028509	127.9075631	83.9244195	85.23531126	56.18939747	67.73586194
MRFAP1L1	35.32016618	40.30693968	46.45919175	27.94804544	43.3525591	38.71749395	26.55163562
MRGBP	27.3938423	46.19957898	28.92670751	37.63238142	46.96944986	44.5999893	31.30366119
MRGPRD	0	0	0	0	0	0	0
MRGPRE	0.023411316	0	0	0.018426266	0	0	0.042035803
MRGPRF	0	0.019973578	0.019558568	0	0.081523132	0.008930863	0.020731821
MRGPRF-AS1	0	0	0	0	0	0	0
MRGPRG	0	0	0	0	0	0	0
MRGPRG-AS1	0	0	0	0	0	0	0
MRGPRX1	0	0	0	0	0	0	0
MRGPRX2	0	0	0	0	0	0	0
MRGPRX3	1.796934281	1.237307222	2.227970317	2.967077048	1.123300913	1.974606979	2.277563337
MRGPRX4	0	0	0	0	0	1.896772895	0
MRI1	30.70913359	12.93060995	25.02317636	17.76953953	12.1642914	20.21443689	3.355985704
MRLN	0	0.060822497	0	0.056968638	0	0.200023328	0.635269084
MRM1	13.64004766	9.407245315	10.16280162	17.65233565	10.948196	13.54565693	7.757954341
MRO	0.110924149	0.095987746	0.102009311	0.118570718	0.103886307	0.111575075	0.224409902
MROH1	20.6321657	6.119211281	9.66222622	4.804940907	8.671011707	5.803711821	14.13245651
MROH2A	0.00508269	0.021263958	0	0	0.009498876	0.00605562	0.324307707
MROH2B	0	0	0	0	0	0.015846106	0
MROH5	0	0	0	0	0	0	0.011334114
MROH6	6.739149056	2.588421652	4.504421533	8.376926904	2.082867324	4.5220059	27.29118205
MROH7	0	0	0.158797968	0.06443313	0	0	0.539362646
MROH7-TTC4	0.011369205	0.047725156	0.155036081	0.203898086	0.005451107	0.057068046	0.593947315
MROH8	0.261576798	0.493373271	0.272951467	0.101095539	0.495047526	0.585255584	0.231775806
MROH9	0	0	0	0	0	0	0
MRPL1	46.25777868	26.08662801	46.20866316	32.8457572	34.71811739	29.52737357	8.072911426
MRPL10	26.89480646	25.54027366	21.43548497	27.38869002	24.66439728	56.32280725	17.0330148
MRPL11	65.16545046	36.25550068	85.98528909	62.12984687	38.62518128	40.66374407	10.32526434
MRPL12	150.1493075	155.6412488	189.4003774	177.4831568	160.1719756	30.23947422	35.15223508
MRPL13	155.0359134	95.59506085	71.31327175	57.86073984	86.99572677	44.74363701	25.72195605
MRPL14	104.2330878	61.23365858	94.14623925	126.438556	70.32274901	94.7951015	23.62583472
MRPL15	81.67395785	60.45030378	49.35454028	41.04713129	67.11941432	30.14270294	9.813551646
MRPL16	72.94822503	64.1857539	93.17992341	67.86956319	76.30816585	48.09025879	12.83277882
MRPL17	26.11830347	29.25270661	29.68577511	29.63805196	31.20738421	47.22004509	16.71883519
MRPL18	174.7628909	93.23725067	136.5000511	119.1298385	83.00218571	130.9506255	22.71796836
MRPL19	11.5677013	10.99457491	11.40658587	10.71767862	12.52559331	10.04196564	4.130978755
MRPL2	62.04971463	26.29639407	41.71994633	47.28551407	28.33745002	17.07038249	11.666396
MRPL20	106.7978238	151.234496	196.8493888	65.03237211	160.6149414	164.7346637	45.27461304
MRPL21	89.53338478	77.50961542	161.6325564	85.96124812	98.96241287	100.9042691	30.2435172
MRPL22	13.23736708	11.84636136	12.7191007	12.29164623	11.57068	6.80800984	3.219111527
MRPL23	130.7244221	121.1234244	153.5859931	133.3385277	110.1927007	106.0359155	24.67867963
MRPL23-AS1	0	0	0.224373013	0.024316161	0.056662859	0.095180585	0.079904928
MRPL24	69.57567928	124.0167112	121.386514	55.37335554	148.0012888	99.14006851	18.84691406
MRPL27	71.357593	67.02749168	54.05982452	89.56885466	71.3109423	64.23720353	24.02044444
MRPL28	85.31627936	77.70914996	78.29986062	75.96794179	81.22707738	113.4673467	20.00047241
MRPL3	107.5158087	103.8709766	182.6713814	110.9029475	121.9703805	202.0218869	24.57201701
MRPL30	17.90125054	13.36235952	24.69378642	12.57970967	15.97327919	17.80051118	8.171146179
MRPL32	60.54432899	49.20213746	76.04659235	63.8017132	66.48250413	71.28197284	22.0080215
MRPL33	364.1415203	291.1664436	280.4834731	463.5983884	374.12904	120.4098353	27.94477169
MRPL34	105.2318794	34.63815701	51.83073499	51.14747671	30.6278514	40.04264945	8.593425975
MRPL35	29.09085457	23.365469	43.59736453	28.8819523	26.60227169	27.47922387	5.093947145
MRPL36	83.08156718	166.9763078	59.29309918	61.9363561	150.753389	80.50378428	20.69849575
MRPL37	107.4968777	100.2391627	127.1956819	119.4940097	100.7533867	79.99797094	22.11908631
MRPL38	53.15705926	69.40126733	50.64682867	57.88219379	70.54950898	29.12789953	14.43502941
MRPL39	41.58864459	29.14052409	43.33785462	41.31402692	39.61288536	29.36752625	7.685665278
MRPL4	126.8320255	86.2612266	117.6521301	93.6197294	85.60209943	82.98431825	12.61881672
MRPL40	37.33500271	53.02867467	48.81907394	23.44556938	54.17497444	46.39385338	26.36351122
MRPL41	87.82984422	84.19665083	70.56030301	75.41300123	71.98921777	100.2868822	44.57644399
MRPL42	25.19556667	33.19994488	29.43111723	19.85306607	39.77992159	26.45006762	9.484597645
MRPL42P5	0.283915648	0.061890032	0.090123533	0.072164859	0.130958851	0	1.685480527
MRPL43	72.66045329	49.75619373	51.92528709	54.1822355	47.79627213	68.83955652	26.26689003
MRPL44	42.57051118	41.07160386	36.14991254	52.29249626	47.44440914	25.38263235	8.575412039
MRPL45	52.68369878	32.84142958	36.51014624	44.35184782	39.2837383	45.33947267	34.76999728
MRPL45P2	1.497826469	1.111130448	1.555588106	1.102953085	1.107605146	1.598657957	3.918936904
MRPL46	30.71230808	23.94196443	26.47667596	33.55606098	29.91141677	34.28619678	17.04396907
MRPL47	63.92869841	48.64972912	106.2683164	100.9141484	59.02972243	89.4285032	10.60448241
MRPL48	38.47537334	32.58074986	55.40836501	34.73461667	38.03694924	24.69299198	22.90665555
MRPL49	31.97188622	38.74151297	52.0029744	26.17740163	39.57089956	49.54952433	42.60511463
MRPL50	42.8682663	37.56382657	40.21098868	28.1908326	44.84618818	44.97815038	14.58313832
MRPL51	194.3950831	231.3319097	248.1893409	173.6564668	178.7703043	171.8485251	52.51362231
MRPL52	44.03414634	61.13443663	60.90643943	37.40617835	42.36122404	41.94360178	11.75283318
MRPL53	38.75392551	47.18742204	61.75628412	55.75616593	44.83107818	61.80948672	19.90866171
MRPL54	140.229173	57.00597348	121.42727	72.67701866	60.49544749	43.58614344	14.57473596
MRPL55	50.48883174	54.78989141	60.6894096	76.24601163	48.45213832	32.91918918	18.8309425
MRPL57	35.26434987	18.88269799	27.23551199	18.39139202	19.31520588	31.28913296	15.24713072
MRPL9	45.67973732	56.95373398	57.30080025	41.75672105	60.1888916	33.94097778	8.963509759
MRPS10	46.50548557	29.34768791	34.31424366	40.89132903	32.30923048	38.20605562	23.66648089
MRPS11	26.88443718	21.29707643	24.81710968	32.68596714	23.0505739	30.07459792	10.29576658
MRPS12	119.2825781	64.88934241	99.1919463	87.98156999	60.974411	78.21705688	35.98062817
MRPS14	14.59080414	21.89871349	18.35024641	22.00567958	25.40341229	9.475667903	4.160602589
MRPS15	106.5963341	65.98770581	103.1355219	94.69451204	69.16735656	70.20341461	36.42130109
MRPS16	46.29015634	40.38840924	54.87245087	54.67891667	45.16293114	61.21140824	19.05411152
MRPS17	45.05509067	36.56839384	48.33571054	32.01800659	39.09964589	40.83689793	16.1036361
MRPS18A	56.92186658	34.68186857	43.09502926	57.64717792	35.6399833	55.28972541	15.881954
MRPS18B	72.52132083	37.98805871	43.08141545	67.44709969	37.71742635	71.19048685	26.36916056
MRPS18C	46.52412918	35.97712959	55.51516236	41.62756191	41.160497	24.60439057	9.302720852
MRPS2	66.98801086	59.79029691	51.97115783	58.91729512	67.84198256	75.09197503	20.49948015
MRPS21	72.49001624	68.14037947	73.48445232	75.76389062	92.85963699	50.07371631	14.91556829
MRPS22	59.74730485	41.5180985	97.10133392	44.33019144	52.1004024	95.97877946	15.00764397
MRPS23	46.68932003	34.70896732	63.25934885	53.55409573	41.66155458	43.95762211	16.0216029
MRPS24	107.3499192	78.85610301	134.3476128	132.7676864	94.3229849	73.32314657	30.48854784
MRPS25	19.45671409	14.95970087	17.49412435	14.43805802	15.39439643	10.66864481	4.977437808
MRPS26	87.0447122	46.09141357	70.16840743	53.81093216	49.14528009	116.9061654	23.99497213
MRPS27	60.21986179	47.02319768	27.8336996	58.83444363	50.31819453	67.57060416	13.70691461
MRPS28	122.6712677	77.59684854	48.24919907	58.75799874	79.64478918	44.43513372	6.655328726
MRPS30	32.76892757	38.0011146	27.55307824	21.52425739	42.71612546	64.68578011	14.25524742
MRPS31	35.68122117	8.624291512	32.23501028	18.82035724	10.62855269	16.02794216	7.956806322
MRPS31P5	4.307405356	1.230980517	2.927829388	2.397507613	1.230814214	2.196051213	2.707307334
MRPS33	61.76539508	80.28012747	92.03127546	53.04962335	101.5025355	42.40139464	32.32931041
MRPS34	140.1716799	130.7488788	232.745405	146.9100462	128.0606315	151.9174019	54.68727972
MRPS35	52.88695694	49.88461756	72.26804737	41.80279624	59.08649603	39.65819866	38.64745513
MRPS36	22.36038972	19.95778247	17.43835781	27.24377956	22.71590754	10.68222805	5.190768665
MRPS5	55.43161546	46.02095002	59.50350394	65.05282034	56.84556967	46.61771649	22.31399009
MRPS6	44.50206821	41.36749291	43.66363346	48.70627911	38.40123397	16.39847366	107.9911188
MRPS7	55.33049515	86.68815081	66.03958716	64.52117065	89.86068943	74.22590483	13.88823607
MRPS9	37.67166825	27.59492802	28.0229457	35.36741989	30.11665566	23.12965802	8.17398203
MRRF	26.61677355	26.15029149	24.8555957	26.81354858	26.02848033	25.49012337	12.89249341
MRS2	20.75683191	16.879613	19.958824	29.44145648	18.90117467	11.5862748	5.895818091
MRS2P2	1.795122374	1.983844198	1.954008959	2.697026236	1.86697019	0.696686956	1.203213574
MRTO4	62.65117132	47.45183671	72.97602787	52.68379487	45.44908283	59.05406417	17.91355474
MRVI1	0.116153558	0.450123347	0.268345553	0.380451193	0.235292473	0.026608457	0.0798562
MRVI1-AS1	0	0.097071585	0	0.088889208	0.109550758	0.013960333	0.022380218
MS4A1	0	0	0	0	0	0	0.005387024
MS4A10	0.257759493	0.420986299	0.300474188	0.35525185	0.319600899	0.571434961	0.803978291
MS4A12	0	0	0	0	0	0.182405828	0
MS4A13	0	0	0	0	0	0	0
MS4A14	3.092475585	2.071647455	0.256356211	1.924034009	2.615746707	0	0
MS4A15	0	0	0	0	0	0.003833687	0
MS4A2	0.178230981	0.236062785	0.465631285	0.887084152	0.202693866	0.193060021	0.469115834
MS4A3	111.3810594	130.9899143	381.5613861	502.8139147	249.2260961	0	0
MS4A4A	5.471781898	0.250435758	0.404891302	1.234916441	0.686789688	0	0
MS4A5	0	0	0	0	0	0	0
MS4A6A	48.33442648	2.973415978	21.80570645	30.60438146	4.885650647	0	0
MS4A6E	0	0	0	0	0	0	0
MS4A7	25.02049043	19.52137693	4.678762701	18.20522593	32.41804765	0.249329446	0.523329972
MS4A8	0	0	0	0	0	0	0.363418697
MSANTD1	0.050916249	0.118230717	0.131702487	0.070592887	0.029406076	0.016287315	0.318460638
MSANTD2	3.13502279	3.591251043	2.241979866	2.7005116	3.612506428	6.589000341	6.20801291
MSANTD3	4.663248264	6.666912487	4.35228294	10.71113051	7.813399269	52.49630943	4.074356676
MSANTD3-TMEFF1	0.112960333	0.255386189	0.1382235	0.994931241	0.444334025	3.532380171	0.49952829
MSANTD4	5.092754189	7.760590708	9.100312414	5.210011204	8.194652184	0.017786116	5.188636311
MSC	0.400833535	0	0.28459443	0.659733052	0	2.229807427	0
MSC-AS1	0.068546167	0.005663944	0.111079139	0.058484991	0	0.570064983	0.140695443
MSGN1	0	0	0	0	0	0	0.045649346
MSH2	30.70921332	21.58688017	41.04098867	13.16100155	24.22602433	28.75537322	5.040379943
MSH3	5.740008834	5.594232368	3.07986061	4.580581132	5.756008175	5.42060115	5.651634588
MSH4	0	0.076596601	0.07498889	0.053378071	0.045468173	0.052746944	0.042304094
MSH5	13.81822017	10.94963084	7.497956643	8.709182409	10.62450962	3.339280428	1.690219902
MSH5-SAPCD1	6.375443381	5.694368671	2.905930191	4.708986172	5.071043446	0.250798005	1.123683427
MSH6	28.88638848	29.66118711	38.24036573	14.95035713	31.31128356	44.39023559	4.126029917
MSI1	0.035420419	0.053516305	0.032835405	0.037465985	0.038362258	0.256070427	0.269934416
MSI2	6.42022401	8.202921458	1.002942348	0	5.0299894	15.32450133	14.72992859
MSL1	29.04790031	33.78907348	25.05157515	35.79053208	31.14503121	12.82538513	13.99157344
MSL2	14.40749627	13.35729243	16.27293961	2.018147619	13.59914631	9.726547376	6.497590964
MSL3	13.6338932	10.47804553	16.30479879	15.41194971	8.764816026	13.07735351	3.448623148
MSL3P1	0.109616003	5.163966432	1.625801838	0.057244402	7.1095138	3.339579032	6.430896804
MSLN	0.02556019	0	0	0	0	0.032552601	2.659071776
MSMB	0.336609801	0	0	0	0.123621497	0	0
MSMO1	40.63720167	22.50694778	28.05732205	11.00568439	16.66752834	71.75236814	7.544521658
MSMP	6.228016896	10.45294499	7.151918465	8.708999508	7.969053646	13.94384046	15.45437743
MSN	384.771441	463.0432263	310.4237799	433.1775932	538.6263989	216.76979	78.28669597
