id	num	lo.neg	p.neg	fdr.neg	rank.neg	goodsgrna.neg	lo.pos	p.pos	fdr.pos	rank.pos	goodsgrna.pos	-log10(P neg)	log10(fpkm)	
CFL2	5	0.367	0.53063	1	7040	2	0.49476	0.64435	1	10794	2	0.2752082	0.414915381	
RNLS	5	0.9971	0.99713	1	17850	0	0.002901	0.012177	0.566672	387	5	0.001248217	0.414945874	
EHHADH	5	0.83497	0.84356	1	13326	1	0.041622	0.11903	0.799443	2678	4	0.073884022	0.415042718	
DNASE1L2	5	0.12237	0.2583	1	3963	2	0.6326	0.74456	1	12263	1	0.587875594	0.415169573	
EIF2AK2	5	0.52001	0.66167	1	9296	2	0.034213	0.10063	0.777427	2330	3	0.179358556	0.415623518	
F3	5	0.79136	0.81329	1	12571	1	0.20924	0.38639	0.98528	7060	1	0.089754568	0.415865735	
SNX16	5	0.2884	0.46439	1	6170	2	0.42922	0.59016	1	10021	2	0.333117141	0.416306415	
CTSO	5	0.44412	0.59664	1	8113	2	0.018907	0.060916	0.714567	1532	3	0.224287634	0.416439359	
ZNF616	5	0.93274	0.93339	1	15760	0	0.02796	0.084758	0.765281	1993	4	0.029936856	0.416458995	
SIRT5	8	0.49518	0.64022	1	8912	3	0.47009	0.62397	1	10520	3	0.193670763	0.416761075	
RNF213	5	0.51424	0.65663	1	9200	1	0.20878	0.38577	0.98528	7048	3	0.182679279	0.417511033	
CHRFAM7A	5	0.15138	0.30174	1	4371	3	0.97911	0.9792	1	16326	0	0.520367114	0.417937721	
E2F5	6	0.34823	0.51476	1	6818	3	0.9725	0.9727	1	16149	0	0.288395208	0.418086961	
BDH2	5	0.96408	0.96433	1	16647	0	0.011943	0.041699	0.669573	1119	4	0.015774322	0.418139563	
ZNF44	5	0.62623	0.72782	1	10651	1	0.1475	0.29929	0.943991	5708	2	0.137976014	0.418775398	
PEX1	5	0.48469	0.63118	1	8755	2	0.94571	0.94629	1	15578	0	0.199846771	0.418842011	
C17orf75	5	0.6935	0.75883	1	11295	1	0.43045	0.59121	1	10037	2	0.119855508	0.418925537	
DNAJC16	5	0.091354	0.20927	1	3531	3	0.80273	0.82697	1	13517	1	0.679293026	0.419242041	
ZNF419	6	0.72151	0.77295	1	11614	1	0.029447	0.088572	0.768549	2071	4	0.111848598	0.419518795	
ZNF236	5	0.37603	0.53826	1	7162	2	0.82129	0.8386	1	13713	1	0.269007893	0.420171118	
FANCM	5	0.10374	0.2291	1	3696	3	0.99269	0.99277	1	16794	0	0.639974911	0.420240551	
LSM11	5	0.0016043	0.0069715	0.098162	1279	5	0.9984	0.9984	1	17170	0	2.156673768	0.420626272	
ARHGAP32	5	0.96014	0.96039	1	16519	0	0.03547	0.10384	0.782814	2388	4	0.017552371	0.420664888	
SOS1	5	0.078211	0.18787	1	3382	3	0.28681	0.47493	1	8390	1	0.726142565	0.420958345	
DIXDC1	5	0.66998	0.74755	1	11051	1	0.36742	0.53988	1	9313	2	0.126359754	0.420991406	
ZDHHC14	5	0.97063	0.97073	1	16839	0	0.0076766	0.029238	0.616961	851	4	0.012901548	0.421067538	
DBP	5	0.51945	0.66119	1	9286	1	0.46163	0.61707	1	10413	2	0.179673723	0.421621856	
CATSPER2	5	0.23901	0.42274	1	5745	2	0.67845	0.76352	1	12556	1	0.373926657	0.421791319	
ENDOD1	5	0.55405	0.69165	1	9902	1	0.44808	0.60578	1	10257	2	0.160113619	0.422020016	
AHCYL2	5	0.12471	0.26188	1	3999	3	0.81738	0.83605	1	13674	1	0.581897668	0.422065343	
FGGY	5	0.83977	0.84728	1	13413	1	0.0059105	0.023711	0.597847	713	4	0.071973045	0.42227262	
CDC37L1	5	0.83832	0.84615	1	13382	1	0.56397	0.70199	1	11651	2	0.072552641	0.422407082	
VAMP5	5	0.88837	0.8902	1	14528	0	0.0079674	0.030072	0.616961	875	3	0.05051241	0.422884647	
IGF1R	5	0.00026897	0.0012472	0.027627	813	5	0.99973	0.99972	1	17454	0	2.904063898	0.423020898	
SLC16A5	5	0.13492	0.27727	1	4137	3	0.86682	0.87164	1	14289	1	0.557097118	0.423673376	
RABL5	9	0.99911	0.99911	1	17948	0	0.0045631	0.018643	0.595396	563	7	0.000386694	0.423721401	
GTF2H5	3	0.23608	0.42019	1	5715	2	0.84385	0.85413	1	13992	0	0.376554287	0.423950494	
SESTD1	5	0.94283	0.9434	1	16014	0	0.88123	0.88397	1	14480	1	0.025304128	0.424002742	
ZNF585B	5	0.84361	0.85033	1	13495	1	0.8332	0.84653	1	13855	1	0.070412499	0.42458164	
CLYBL	5	0.99277	0.99286	1	17629	0	0.054059	0.14864	0.825534	3239	4	0.003111986	0.42507111	
ADAMTS10	5	0.56222	0.69884	1	10048	2	0.030301	0.090744	0.769882	2116	1	0.155622245	0.425097273	
CYB5D2	7	0.64648	0.73679	1	10823	1	0.2046	0.38002	0.98285	6963	4	0.132656277	0.425344565	
SYNE3	5	0.78288	0.80794	1	12433	1	0.37761	0.54801	1	9439	2	0.09262089	0.42560272	
ZNF569	5	0.18702	0.3536	1	4943	3	0.66311	0.75697	1	12455	1	0.451487744	0.425645131	
ANKH	5	0.69504	0.75956	1	11313	1	0.24762	0.43786	1	7857	2	0.119437914	0.42573049	
USP40	5	0.88419	0.8861	1	14412	0	0.12492	0.26592	0.925319	5172	2	0.052517263	0.425897024	
ARL15	5	0.81278	0.82755	1	12945	1	0.0047589	0.019401	0.595654	584	2	0.082205757	0.426098899	
BSPRY	5	0.98212	0.98209	1	17248	0	0.0082682	0.030923	0.62223	895	3	0.007848711	0.426178004	
PFKM	5	0.87048	0.87311	1	14096	1	0.7572	0.80105	1	13135	1	0.058931038	0.426564828	
TTYH2	6	0.33206	0.50095	1	6635	2	0.018606	0.060135	0.714565	1513	3	0.300205619	0.426755707	
SLC25A25	5	0.7835	0.80835	1	12441	1	0.58228	0.71748	1	11882	2	0.092400557	0.426769437	
FRS3	5	0.020325	0.064094	0.502593	2296	4	0.89916	0.90074	1	14725	0	1.193182624	0.426796935	
C1orf21	5	0.89356	0.89532	1	14659	0	0.12327	0.26343	0.924426	5132	3	0.048021714	0.42718728	
ZDHHC23	5	0.99411	0.9942	1	17695	0	0.0052762	0.021363	0.596712	641	5	0.002526241	0.427232094	
ZNF765	4	0.38376	0.54484	1	7265	2	0.80016	0.82542	1	13483	1	0.263731016	0.427499218	
TRIM4	5	0.77624	0.80381	1	12323	1	0.24381	0.43285	1	7772	3	0.094846595	0.427749506	
TECPR2	5	0.40591	0.56367	1	7544	2	0.063633	0.16979	0.839659	3641	2	0.248975079	0.42787722	
PHLPP1	5	0.81897	0.83185	1	13053	1	0.15441	0.30926	0.948094	5871	2	0.079954979	0.428068714	
ZNF530	5	0.51739	0.65944	1	9251	1	0.10634	0.23758	0.907231	4716	3	0.180824713	0.428101028	
TRAF6	5	0.96872	0.96893	1	16790	0	0.0035498	0.014745	0.590431	449	4	0.013707597	0.428374786	
SYNPO2	5	0.86388	0.86716	1	13936	1	0.2918	0.479	1	8452	2	0.061900763	0.429114782	
CBY1	5	0.044256	0.125	0.787077	2860	3	0.76538	0.80547	1	13199	1	0.903089987	0.429591618	
KCTD6	5	0.21881	0.39822	1	5452	3	0.79697	0.82353	1	13459	1	0.399876932	0.430270193	
CYP20A1	5	0.98098	0.98094	1	17200	0	0.18601	0.35414	0.972612	6557	3	0.008357556	0.431053369	
SPATA7	5	0.7406	0.78325	1	11857	1	0.30319	0.48829	1	8585	1	0.106099596	0.431381167	
MSANTD2	5	0.024956	0.076365	0.569959	2412	4	0.73617	0.79033	1	12955	1	1.117105644	0.431446047	
MFSD8	5	0.6717	0.74834	1	11070	1	0.43508	0.59497	1	10087	2	0.12590104	0.43163429	
ZNF510	5	0.39426	0.55371	1	7401	1	0.25516	0.44778	1	8003	3	0.256717633	0.431647135	
HIST2H2AA3	4	3.60E-05	0.00016466	0.006833	434	4	0.99996	0.99997	1	17686	0	3.783411889	0.431902273	
HIST2H2AA4	1	0.036617	0.10613	0.710231	2691	1	0.96338	0.96382	1	15934	0	0.974161836	0.431902273	
FYCO1	5	0.42534	0.58048	1	7839	1	0.31304	0.49612	1	8687	2	0.236212739	0.432382478	
HIP1R	5	0.92391	0.92479	1	15474	0	0.92791	0.92869	1	15225	0	0.033956875	0.43246191	
SEZ6L2	5	0.033752	0.09897	0.680725	2618	4	0.95889	0.95937	1	15839	0	1.00449643	0.433440733	
BTBD9	5	0.21248	0.38951	1	5335	3	0.061199	0.16508	0.83441	3557	2	0.409481388	0.433935078	
NOL9	5	1.71E-05	8.00E-05	0.004237	340	5	0.99998	0.99999	1	17754	0	4.096948015	0.434070446	
UTY	5	0.999	0.99899	1	17940	0	0.001002	0.0044128	0.457511	173	5	0.000438859	0.434128907	
MPP6	5	0.76615	0.7977	1	12190	1	0.03097	0.092454	0.769882	2157	4	0.098160408	0.434200575	
C10orf12	5	0.0025448	0.010722	0.13456	1435	5	0.99746	0.99748	1	17082	0	1.969724197	0.434655114	
BBS1	5	0.48141	0.62839	1	8705	2	0.30758	0.49173	1	8631	2	0.201770735	0.434962007	
ME1	5	0.36444	0.52847	1	7006	2	0.92663	0.92746	1	15197	0	0.276979662	0.435732671	
WDR60	5	0.53149	0.67172	1	9498	2	0.94358	0.94418	1	15531	0	0.172811721	0.435831605	
KIF3A	5	0.4763	0.62405	1	8621	2	0.22967	0.41393	0.993993	7498	2	0.204780612	0.436192928	
ECE1	5	0.12046	0.2553	1	3931	3	0.83478	0.84763	1	13876	1	0.592949185	0.437261543	
RALGAPA1	5	0.0049323	0.020058	0.210748	1714	4	0.98303	0.9831	1	16451	0	1.697712373	0.437273574	
C1orf186	5	0.12068	0.25565	1	3934	2	0.35013	0.52593	1	9108	2	0.592354203	0.437307682	
ADM5	5	0.16838	0.32662	1	4648	3	0.91021	0.91156	1	14914	0	0.485957226	0.437678847	
THEM4	5	0.18107	0.34503	1	4841	3	0.49305	0.64289	1	10769	2	0.462143142	0.438843151	
F11R	5	0.05989	0.15757	0.90689	3129	3	0.75305	0.79891	1	13105	1	0.802526465	0.439341318	
KLHL15	5	0.44085	0.59386	1	8072	2	0.29007	0.4776	1	8437	2	0.226315926	0.44000019	
ASH1L	5	0.66948	0.74732	1	11048	1	0.27683	0.46672	1	8271	2	0.126493395	0.440465061	
PPAPDC2	5	0.83918	0.84684	1	13402	1	0.19106	0.36125	0.974964	6666	3	0.072198637	0.440560921	
MPZL1	6	0.62834	0.72876	1	10668	2	0.75422	0.79953	1	13111	1	0.137415473	0.440704693	
ZBTB41	5	0.77798	0.8049	1	12357	1	0.53036	0.67381	1	11254	1	0.094258073	0.440719555	
ZNF652	5	0.73423	0.77976	1	11770	1	0.025523	0.078322	0.750728	1878	3	0.108039047	0.44173915	
ZNF808	5	0.78147	0.80705	1	12409	1	0.0045847	0.018723	0.595396	565	4	0.093099558	0.442002849	
DOCK6	5	0.010599	0.03701	0.33544	1987	4	0.99304	0.99311	1	16814	0	1.431680915	0.442127222	
BCDIN3D	5	0.34536	0.51233	1	6784	1	0.25045	0.44165	1	7924	2	0.290450213	0.442433509	
VAV3	9	0.86613	0.86915	1	13996	2	0.070874	0.18159	0.854599	3826	5	0.060905265	0.442563233	
VPS13B	5	0.88123	0.88324	1	14329	1	0.052676	0.14545	0.823739	3180	4	0.053921271	0.442652062	
RAB3IP	8	0.99514	0.99518	1	17751	0	0.10185	0.23062	0.901161	4608	4	0.002098361	0.443064181	
CCDC126	5	0.81	0.82561	1	12899	1	0.07733	0.19204	0.864389	3997	3	0.083225055	0.44311679	
FARP2	5	0.94157	0.94213	1	15976	0	0.2841	0.47271	1	8358	2	0.025889167	0.443898013	
LOC643669	5	0.40266	0.56089	1	7500	2	0.55584	0.69524	1	11560	2	0.251122303	0.44408486	
MTA3	5	0.91794	0.91906	1	15313	0	0.43223	0.59268	1	10057	2	0.036656135	0.444649863	
BCL9L	5	0.78518	0.80939	1	12474	1	0.35891	0.53302	1	9220	1	0.091842166	0.444738428	
GAS2L1	5	0.34638	0.5132	1	6797	2	0.76632	0.806	1	13208	1	0.289713352	0.445665154	
ARL5B	5	0.70889	0.76645	1	11465	1	0.90649	0.90801	1	14849	0	0.115516171	0.446324182	
ZNF383	5	0.51652	0.65865	1	9237	2	0.037624	0.10919	0.790004	2485	2	0.181345304	0.446833006	
ANGPTL6	5	0.089271	0.20586	1	3509	3	0.97809	0.97818	1	16291	0	0.686428032	0.447079137	
CFP	5	0.90536	0.90682	1	14978	0	0.79608	0.823	1	13449	1	0.04247891	0.447117682	
RTP4	5	0.21955	0.39923	1	5464	3	0.78109	0.81422	1	13319	1	0.398776831	0.447123261	
USP45	5	0.89645	0.89816	1	14742	0	0.21286	0.39132	0.987444	7136	3	0.04664629	0.447580941	
TUBD1	10	0.092724	0.21145	1	3545	5	0.90251	0.904	1	14789	2	0.674792311	0.448043154	
ZNF248	9	0.59537	0.71506	1	10390	3	0.27686	0.46675	1	8272	2	0.145657515	0.448133048	
PDGFC	5	0.59786	0.7161	1	10406	1	0.25883	0.45212	1	8078	2	0.145026326	0.448141975	
LETM2	5	0.22776	0.41055	1	5609	2	0.11708	0.25404	0.917916	4981	3	0.386633944	0.448707155	
NT5DC3	5	0.14849	0.29743	1	4330	3	0.90201	0.90354	1	14777	0	0.526615229	0.449102061	
KCNMB1	5	0.85952	0.86338	1	13830	1	0.20126	0.37541	0.981273	6883	2	0.063798016	0.449103186	
TMEM81	5	0.35329	0.51909	1	6874	2	0.31154	0.49494	1	8667	2	0.284757337	0.449254357	
TRAF3IP1	5	0.88082	0.88284	1	14321	1	0.51148	0.65811	1	11001	2	0.054117998	0.449350759	
SNX33	5	0.62422	0.72698	1	10630	1	0.51424	0.66042	1	11035	2	0.138477537	0.449585475	
RHEBL1	5	0.46242	0.61229	1	8396	2	0.20413	0.37935	0.982824	6948	3	0.213042833	0.450026715	
ANKRD36	5	0.13454	0.27673	1	4135	3	0.92691	0.92773	1	15201	0	0.557943757	0.450700542	
C2orf42	5	0.97661	0.97659	1	17046	0	0.0067249	0.026485	0.607519	785	4	0.010287727	0.450781746	
FAM115A	5	0.0041274	0.016991	0.187267	1634	5	0.99587	0.99595	1	16959	0	1.76978106	0.45097987	
ZNF775	5	0.57108	0.70544	1	10177	1	0.032481	0.096246	0.770706	2245	4	0.151539919	0.450990626	
RTTN	5	0.51049	0.65336	1	9146	1	0.34643	0.52298	1	9066	2	0.184847457	0.451019175	
FRMD3	15	0.89516	0.89687	1	14705	3	0.081598	0.19885	0.871195	4109	7	0.047270503	0.451124356	
SRD5A1	5	0.44879	0.60069	1	8180	2	0.49438	0.64401	1	10785	2	0.221349598	0.45122923	
ADAL	5	0.67084	0.74794	1	11062	1	0.13644	0.28315	0.934288	5455	3	0.12613324	0.451378839	
ZNF304	5	0.82694	0.83764	1	13185	1	0.26522	0.45733	1	8145	2	0.076942592	0.451436421	
IL10RA	5	0.62913	0.72911	1	10675	1	0.904	0.90548	1	14816	0	0.137206945	0.451696398	
RHOF	5	0.012626	0.042845	0.376757	2048	4	0.76021	0.80271	1	13157	1	1.368099853	0.452347922	
LTC4S	5	0.043818	0.12399	0.783733	2849	4	0.45245	0.60944	1	10310	1	0.90661334	0.453134354	
CEP104	5	0.42824	0.58302	1	7893	1	0.39661	0.56351	1	9683	2	0.234316547	0.453353206	
CHPF	5	0.94424	0.94476	1	16055	0	0.18855	0.35769	0.974964	6605	3	0.024678503	0.45350703	
SESN2	5	0.63953	0.73365	1	10758	1	0.18816	0.35714	0.97457	6597	3	0.134511078	0.454192932	
RBKS	5	0.4688	0.61774	1	8498	2	0.86667	0.87151	1	14284	1	0.209194276	0.454243795	
IQCC	5	0.30907	0.48176	1	6368	1	0.23518	0.42137	0.996943	7610	2	0.317169262	0.454280879	
SH2D4A	5	0.90626	0.90771	1	15005	0	0.19808	0.37105	0.980628	6813	3	0.04205288	0.455121156	
KBTBD7	5	0.97941	0.97937	1	17144	0	0.095512	0.22081	0.89681	4434	3	0.009053203	0.455179688	
RBM43	5	0.76372	0.79629	1	12163	1	0.056836	0.15506	0.829171	3362	4	0.098928738	0.455578147	
DDHD1	5	0.65725	0.74172	1	10922	1	0.8678	0.87245	1	14302	1	0.12976001	0.455963849	
GPATCH2L	5	0.92097	0.92198	1	15398	0	0.30915	0.49301	1	8645	2	0.0352785	0.456191752	
HAAO	5	0.9896	0.98964	1	17518	0	0.044189	0.12523	0.803936	2803	4	0.004522759	0.456194086	
OXCT2	5	0.04494	0.12658	0.792873	2875	3	0.023364	0.072628	0.742845	1759	2	0.897634909	0.456482963	
TMEM229B	5	0.66571	0.74559	1	11006	1	0.073447	0.18581	0.857588	3900	3	0.127499925	0.456499278	
ZNRF3	5	0.93953	0.94017	1	15919	0	0.16246	0.32089	0.951911	6069	3	0.026793611	0.456550572	
PAPD5	5	0.41798	0.57419	1	7726	1	0.1001	0.22789	0.900451	4553	1	0.240944375	0.457318431	
SLC27A5	5	0.51511	0.6574	1	9218	1	0.17044	0.33217	0.961183	6222	1	0.1821703	0.457376972	
CDKL1	5	0.99906	0.99905	1	17945	0	0.00093821	0.004144	0.451821	164	5	0.000412776	0.457822228	
TNN	5	0.4198	0.57572	1	7756	2	0.73869	0.79158	1	12980	1	0.239788683	0.458043643	
STK36	5	0.92095	0.92197	1	15397	0	0.59414	0.72779	1	12023	2	0.03528321	0.458305865	
LRRC28	5	0.95773	0.95798	1	16454	0	0.41827	0.58113	1	9923	2	0.018643558	0.458457529	
ANKRD12	5	0.62356	0.72669	1	10624	1	0.75524	0.80003	1	13120	1	0.138650816	0.459033292	
NR1D1	5	0.51229	0.65489	1	9166	1	0.17807	0.34301	0.967915	6381	2	0.183831641	0.459072714	
APOBEC3F	7	0.23682	0.42086	1	5722	3	0.41754	0.58055	1	9914	3	0.375862349	0.459128285	
PCBP4	5	0.70619	0.76512	1	11427	1	0.15965	0.3168	0.951497	5995	3	0.116270446	0.459285858	
GAS7	5	0.84903	0.85467	1	13611	1	0.46598	0.62058	1	10475	2	0.06820154	0.459420732	
CISH	5	0.94591	0.94638	1	16102	0	0.089982	0.21207	0.883095	4322	3	0.023934446	0.459675203	
C10orf88	5	0.72495	0.77474	1	11665	1	0.81539	0.83477	1	13652	1	0.110844021	0.459769614	
ABHD16B	5	0.55368	0.69133	1	9893	2	0.54546	0.68647	1	11440	2	0.160314597	0.460330528	
PRKAR1B	5	0.6832	0.75384	1	11193	1	0.54199	0.68358	1	11401	1	0.122720822	0.460877461	
ZNF688	5	0.38613	0.54683	1	7300	1	0.39461	0.56184	1	9650	2	0.262147667	0.461092632	
PRDM15	5	0.64884	0.73782	1	10844	1	0.79486	0.82227	1	13432	1	0.132049577	0.461314911	
CEP89	5	0.46019	0.61043	1	8346	2	0.54606	0.68696	1	11443	2	0.214364131	0.461402683	
C1orf74	5	0.13733	0.28085	1	4170	3	0.37349	0.54471	1	9384	1	0.551525572	0.461455432	
DNMT3A	10	0.91314	0.91441	1	15194	1	0.051477	0.1426	0.820255	3126	6	0.038859033	0.46148395	
TNRC6B	5	0.94629	0.94675	1	16115	0	0.0099055	0.035741	0.649103	990	3	0.023764686	0.461701515	
STX17	5	0.56433	0.70067	1	10079	2	0.34459	0.52147	1	9046	2	0.154486477	0.461921274	
UVSSA	5	0.37758	0.53956	1	7185	2	0.26181	0.4545	1	8112	2	0.267960254	0.462354384	
PEX13	5	0.21881	0.39822	1	5447	3	0.94828	0.94879	1	15633	0	0.399876932	0.46239254	
ERCC4	5	0.26642	0.4459	1	5969	2	0.34276	0.51997	1	9026	2	0.350762528	0.462757389	
AAK1	5	0.53981	0.67906	1	9639	2	0.216	0.39553	0.98929	7198	2	0.168091851	0.463010808	
ZNF18	5	0.75116	0.78911	1	11993	1	0.094955	0.21995	0.894906	4426	3	0.102862453	0.463054695	
ZFYVE26	5	0.58146	0.70956	1	10273	1	0.44	0.59909	1	10151	2	0.149010875	0.463168296	
ERC1	5	0.052041	0.14367	0.852479	3035	3	0.32998	0.50966	1	8863	1	0.842633908	0.463333528	
ZNF845	5	0.8856	0.88753	1	14452	0	0.029655	0.089082	0.768549	2086	3	0.051816958	0.464150414	
ANKRD22	5	0.27881	0.45632	1	6076	2	0.76285	0.80411	1	13176	1	0.340730496	0.465046541	
NPHP4	5	0.57513	0.70701	1	10218	1	0.6591	0.7553	1	12435	1	0.150574443	0.465474466	
TASP1	5	0.30562	0.47884	1	6336	2	0.072594	0.18442	0.855718	3878	3	0.319809578	0.465575595	
IQSEC1	5	0.30013	0.47418	1	6292	1	0.011209	0.039531	0.6628	1074	4	0.324056768	0.466047655	
DUS4L	5	0.87736	0.87955	1	14249	1	0.90274	0.90422	1	14795	0	0.055739467	0.466424274	
HLA-DOB	5	0.49185	0.63735	1	8861	1	0.02707	0.082438	0.762222	1945	4	0.19562201	0.466779412	
KIAA0556	5	0.22553	0.40749	1	5570	3	0.81067	0.83185	1	13606	1	0.389883045	0.466889846	
VPS13D	5	0.11974	0.25421	1	3924	3	0.35461	0.52957	1	9157	1	0.594807369	0.467089299	
GOLGA1	5	0.42955	0.58415	1	7915	2	0.91654	0.91767	1	15023	0	0.233475619	0.467305065	
HTRA3	5	0.98172	0.98168	1	17225	0	0.0076159	0.029075	0.616961	846	4	0.008030057	0.46766826	
ZNF619	5	0.33826	0.50628	1	6711	2	0.052025	0.14389	0.821458	3152	3	0.295609229	0.467706377	
ALPK1	5	0.21187	0.38863	1	5318	3	0.05344	0.14719	0.825534	3209	2	0.410463677	0.468011987	
ZSWIM7	5	0.77382	0.80229	1	12296	1	0.44037	0.59939	1	10157	2	0.095668621	0.468313303	
CCDC150	5	0.14056	0.28566	1	4214	3	0.045425	0.12817	0.804993	2865	2	0.544150568	0.468346807	
C9orf139	5	0.76424	0.79662	1	12168	1	0.21487	0.39406	0.989047	7175	3	0.098748794	0.469028326	
FAM126B	5	0.89781	0.89948	1	14784	0	0.03117	0.092938	0.769882	2167	4	0.046008489	0.469126138	
TTC33	5	0.76365	0.79625	1	12161	1	0.22886	0.41288	0.993137	7485	2	0.098950555	0.469181675	
SLC38A6	5	0.88395	0.88586	1	14406	0	0.40306	0.56876	1	9749	2	0.052634908	0.469254162	
PLEKHA6	5	0.051454	0.14227	0.847807	3022	4	0.84394	0.85419	1	13994	1	0.846886668	0.469716099	
SLC15A2	5	0.51707	0.65916	1	9245	2	0.555	0.69454	1	11547	2	0.181009155	0.469910099	
HOXA6	5	0.068106	0.17118	0.951416	3240	3	0.8646	0.86981	1	14255	1	0.766546978	0.47072875	
RPS6KA5	5	0.91895	0.92003	1	15346	0	0.55021	0.69052	1	11485	2	0.036198011	0.470823017	
SGCB	5	0.896	0.89771	1	14727	0	0.21106	0.38888	0.986698	7095	1	0.046863937	0.471212846	
KIN	5	0.0043036	0.0177	0.193424	1648	5	0.9957	0.99574	1	16952	0	1.752026734	0.471253732	
IDI2	5	0.99612	0.99617	1	17807	0	0.0038772	0.016042	0.590431	480	5	0.001666541	0.471858569	
MRGPRX3	5	0.072225	0.17812	0.973242	3296	3	0.53608	0.67863	1	11329	2	0.749287314	0.472328824	
ZNF175	5	0.3662	0.52996	1	7032	2	0.5068	0.65433	1	10941	2	0.275756909	0.472640653	
CBFA2T2	5	0.94547	0.94597	1	16087	0	0.69006	0.76866	1	12638	1	0.024122636	0.472817786	
CCDC28B	5	0.26086	0.44119	1	5917	2	0.32509	0.5057	1	8810	2	0.35537434	0.47291327	
OPRL1	5	0.98499	0.98497	1	17349	0	0.46534	0.62007	1	10464	2	0.006576997	0.473205758	
C22orf46	5	0.4236	0.57897	1	7814	2	0.91984	0.92091	1	15080	0	0.237343939	0.473216032	
STRIP2	5	0.63295	0.73076	1	10712	1	0.41949	0.5821	1	9937	2	0.136225233	0.473920578	
ZSWIM3	5	0.9478	0.94822	1	16156	0	0.033726	0.099419	0.774077	2313	4	0.023090889	0.474604611	
PARP3	5	0.9359	0.93657	1	15811	0	0.011276	0.03972	0.663564	1078	3	0.028459758	0.475198779	
GPR89B	2	0.012955	0.043747	0.381894	2063	1	0.81757	0.83618	1	13676	0	1.359051724	0.47547167	
FANCB	5	0.944	0.94454	1	16046	0	0.11863	0.25642	0.920095	5019	3	0.024779646	0.475564451	
ZNF773	5	0.52171	0.66318	1	9321	2	0.1453	0.29602	0.942477	5652	3	0.17836858	0.475673505	
ZNF324B	5	0.75083	0.78896	1	11990	1	0.048078	0.13446	0.810324	2985	2	0.102945015	0.475693458	
PARS2	5	2.87E-06	1.51E-05	0.001477	178	5	1	1	1	17854	0	4.820476933	0.475757145	
FAM83H	5	0.4689	0.61782	1	8501	1	0.09985	0.22751	0.900451	4545	3	0.209138037	0.47728276	
HELB	5	0.92828	0.92903	1	15600	0	0.073195	0.18539	0.856966	3896	3	0.031970262	0.478397519	
CDADC1	5	0.46209	0.61201	1	8389	1	0.29748	0.48365	1	8527	2	0.213241482	0.478425858	
DHX57	5	0.41382	0.57059	1	7660	1	0.18419	0.35163	0.970742	6521	3	0.243675844	0.478446074	
CCSER2	10	0.75615	0.79191	1	12058	2	0.019365	0.062128	0.717285	1558	7	0.101324173	0.4786387	
GPNMB	5	0.43239	0.58659	1	7958	2	0.3529	0.52817	1	9138	2	0.231665345	0.478650046	
DNASE1L1	5	0.17141	0.33107	1	4693	3	0.38358	0.55294	1	9509	2	0.480080171	0.478652389	
NFAT5	5	0.33345	0.5021	1	6654	2	0.85734	0.86414	1	14175	1	0.299209779	0.479356592	
ZNF268	19	0.99705	0.99708	1	17848	1	0.0039884	0.01646	0.590431	493	12	0.001269995	0.479747249	
MZF1	5	0.67751	0.7511	1	11138	1	0.87296	0.87681	1	14373	1	0.124302238	0.479872419	
ADARB1	5	0.42566	0.58078	1	7846	2	0.078676	0.1942	0.866723	4035	2	0.235988348	0.480018272	
LDHD	5	0.76971	0.79982	1	12230	1	0.7961	0.823	1	13450	1	0.09700774	0.480400418	
SWSAP1	5	0.014729	0.048695	0.414244	2117	4	0.17763	0.34238	0.967915	6365	1	1.31251563	0.48093814	
DMXL1	5	0.093836	0.21326	1	3561	3	0.51716	0.66288	1	11083	2	0.671090595	0.480958471	
TMTC2	5	0.66065	0.74326	1	10951	1	0.040209	0.11551	0.796414	2612	2	0.128859239	0.481319359	
ZFP90	5	0.93274	0.93339	1	15697	0	0.018381	0.059551	0.714565	1498	4	0.029936856	0.482212561	
WDR19	5	0.76346	0.79613	1	12158	1	0.2704	0.46158	1	8202	2	0.099016011	0.482237513	
SBF2	5	0.95141	0.95179	1	16262	0	0.047239	0.13246	0.809324	2947	3	0.021458862	0.482311971	
C19orf12	5	0.70708	0.76557	1	11439	1	0.042507	0.12121	0.801611	2721	4	0.116015093	0.482530555	
DPYSL3	5	0.87519	0.87744	1	14205	1	0.028725	0.086726	0.766354	2034	3	0.056782571	0.482949922	
PHLDB3	5	0.86452	0.86772	1	13955	1	0.076041	0.18995	0.862991	3964	2	0.061620392	0.48303413	
ZNF485	5	0.57237	0.70596	1	10192	1	0.26314	0.4556	1	8121	2	0.151219906	0.483391365	
TMEM120B	5	0.9412	0.94179	1	15966	0	0.015395	0.051366	0.694004	1330	3	0.026045925	0.484207513	
APOL1	5	0.19915	0.37087	1	5139	3	0.20466	0.3801	0.98285	6964	1	0.430778296	0.484769438	
APOM	9	0.33657	0.50481	1	6694	4	0.63814	0.74669	1	12297	3	0.296872051	0.485279318	
FBXO8	5	0.98267	0.98264	1	17271	0	0.056478	0.15429	0.829171	3347	4	0.007605561	0.485802611	
LHFPL2	5	0.95676	0.95701	1	16420	0	0.17344	0.33651	0.964327	6283	2	0.019083524	0.48588491	
DCUN1D3	5	0.96559	0.96583	1	16688	0	0.0047818	0.019489	0.595654	588	4	0.015099309	0.485947936	
